Time stamp,L1,V,F2,F1,Pump flow 1.1,Pump flow 1.2,Pump flow 1.3,Pump flow 1.4,Pump flow 2.1,Pump flow 2.2,Pump flow 2.3,Pump flow 2.4,Pump efficiency 1.1,Pump efficiency 1.2,Pump efficiency 1.3,Pump efficiency 1.4,Pump efficiency 2.1,Pump efficiency 2.2,Pump efficiency 2.3,Pump efficiency 2.4,Pump frequency 1.1,Pump frequency 1.2,Pump frequency 1.3,Pump frequency 1.4,Pump frequency 2.1,Pump frequency 2.2,Pump frequency 2.3,Pump frequency 2.4,Price_High,Price_Normal
2024-11-17 17:00:00,2.0676472187042236,7317.9345703125,6336.18701171875,1292.0955810546875,0.0,0.0,0,0.0,0.0,3414.5263671875,2920.681640625,0.0,0.0,0.0,0,0.0,0.0,358.7875061035156,373.6811218261719,0.0,0.0,0.0,0,0.0,0.0,48.87836837768555,49.600120544433594,0.0,73.136,10.857
2024-11-17 17:15:00,2.024106025695801,6943.24609375,6301.080078125,1200.58154296875,0.0,0.0,0,0.0,0.0,3401.986083984375,2901.85546875,0.0,0.0,0.0,0,0.0,0.0,360.4968566894531,372.3716735839844,0.0,0.0,0.0,0,0.0,0.0,48.881492614746094,49.59402084350586,0.0,73.136,10.857
2024-11-17 17:30:00,1.9780842065811157,6575.37109375,6198.79638671875,1181.8240966796875,0.0,0.0,0,0.0,0.0,3366.168701171875,2833.677978515625,0.0,0.0,0.0,0,0.0,0.0,362.0464782714844,370.5194396972656,0.0,0.0,0.0,0,0.0,0.0,48.88461685180664,49.58979034423828,0.0,73.136,10.857
2024-11-17 17:45:00,1.9349600076675415,6235.55126953125,6040.14453125,1170.21630859375,0.0,0.0,0,0.0,0.0,3336.183349609375,2704.50146484375,0.0,0.0,0.0,0,0.0,0.0,364.9072265625,365.53778076171875,0.0,0.0,0.0,0,0.0,0.0,48.8868293762207,49.585636138916016,0.0,73.136,10.857
2024-11-17 18:00:00,1.8774290084838867,5793.35009765625,6343.74853515625,1143.7359619140625,0.0,0.0,0,2355.378662109375,0.0,3302.305908203125,712.3958740234375,0.0,0.0,0.0,0,254.63278198242188,0.0,365.11834716796875,93.89778137207031,0.0,0.0,0.0,0,35.232391357421875,0.0,48.88495635986328,13.000983238220215,0.0,76.503,14.671
2024-11-17 18:15:00,1.8091357946395874,5318.79345703125,6582.572265625,1171.08642578125,0.0,0.0,0,3300.637939453125,0.0,3283.1689453125,0.0,0.0,0.0,0.0,0,358.0950012207031,0.0,365.8055419921875,0.0,0.0,0.0,0.0,0,48.877498626708984,0.0,48.882598876953125,0.0,0.0,76.503,14.671
2024-11-17 18:30:00,1.7396507263183594,4850.3837890625,5749.81640625,969.04443359375,513.65380859375,0.0,0,3255.474365234375,0.0,1990.9163818359375,0.0,0.0,69.72988891601562,0.0,0,362.3800048828125,0.0,221.73944091796875,0.0,0.0,18.85013771057129,0.0,0,48.883750915527344,0.0,29.600919723510742,0.0,0.0,76.503,14.671
2024-11-17 18:45:00,1.7457787990570068,4861.6416015625,4552.11376953125,1149.2862548828125,1395.3289794921875,0.0,0,3156.62353515625,0.0,0.0,0.0,0.0,185.84344482421875,0.0,0,370.20166015625,0.0,0.0,0.0,0.0,49.37175369262695,0.0,0,48.88999938964844,0.0,0.0019444443751126528,0.0,0.0,76.503,14.671
2024-11-17 19:00:00,1.765688419342041,5008.91064453125,4545.330078125,1283.6015625,1414.5140380859375,0.0,0,3132.38330078125,0.0,0.0,0.0,0.0,186.38487243652344,0.0,0,374.0783386230469,0.0,0.0,0.0,0.0,49.380889892578125,0.0,0,48.89533233642578,0.0,0.0013194443890824914,0.0,0.0,80.601,21.311
2024-11-17 19:15:00,1.7878540754318237,5168.78515625,4537.6357421875,1294.283447265625,1428.1353759765625,0.0,0,3109.279541015625,0.0,0.0,0.0,0.0,186.452880859375,0.0,0,375.6099853515625,0.0,0.0,0.0,0.0,49.38151550292969,0.0,0,48.89799880981445,0.0,0.00069444440305233,0.0,0.0,80.601,21.311
2024-11-17 19:30:00,1.8119786977767944,5333.6181640625,4526.41845703125,1296.4376220703125,1429.6351318359375,0.0,0,3098.28515625,0.0,0.0,0.0,0.0,186.4639129638672,0.0,0,377.6949462890625,0.0,0.0,0.0,0.0,49.382137298583984,0.0,0,48.9005012512207,0.0,0.00011670524690998718,0.0,0.0,80.601,21.311
2024-11-17 19:45:00,1.83468496799469,5495.17236328125,4523.78564453125,1292.5006103515625,1435.4395751953125,0.0,0,3090.790283203125,0.0,0.0,0.0,0.0,186.42425537109375,0.0,0,377.7134094238281,0.0,0.0,0.0,0.0,49.38249969482422,0.0,0,48.90299987792969,0.0,0.0,0.0,0.0,80.601,21.311
2024-11-17 20:00:00,1.8555867671966553,5649.55908203125,4530.0078125,1286.888671875,1439.302490234375,0.0,0,3090.215087890625,0.0,0.0,0.0,0.0,186.4418487548828,0.0,0,378.8752746582031,0.0,0.0,0.0,0.0,49.38249969482422,0.0,0,48.904579162597656,0.0,0.0,0.0,0.0,81.623,23.845
2024-11-17 20:15:00,1.875173568725586,5792.794921875,4506.75146484375,1269.9237060546875,1432.356201171875,0.0,0,3076.441162109375,0.0,0.0,0.0,0.0,186.36912536621094,0.0,0,378.7427673339844,0.0,0.0,0.0,0.0,49.38249969482422,0.0,0,48.903499603271484,0.0,0.0,0.0,0.0,81.623,23.845
2024-11-17 20:30:00,1.89580237865448,5944.62255859375,4508.80078125,1279.02783203125,1442.3399658203125,0.0,0,3067.500732421875,0.0,0.0,0.0,0.0,186.16644287109375,0.0,0,378.31195068359375,0.0,0.0,0.0,0.0,49.38249969482422,0.0,0,48.902252197265625,0.0,0.0,0.0,0.0,81.623,23.845
2024-11-17 20:45:00,1.9173357486724854,6107.79248046875,4531.1064453125,1295.946533203125,1454.836669921875,0.0,0,3078.08935546875,0.0,0.0,0.0,0.0,186.0073699951172,0.0,0,380.0400085449219,0.0,0.0,0.0,0.0,49.382232666015625,0.0,0,48.9010009765625,0.0,0.0,0.0,0.0,81.623,23.845
2024-11-17 21:00:00,1.940329670906067,6288.39501953125,4514.85400390625,1309.3160400390625,1450.6456298828125,0.0,0,3064.55615234375,0.0,0.0,0.0,0.0,184.8448486328125,0.0,0,379.9150085449219,0.0,0.0,0.0,0.0,49.38161087036133,0.0,0,48.899139404296875,0.0,0.0,0.0,0.0,70.795,10.059
2024-11-17 21:15:00,1.9665318727493286,6489.107421875,4507.2705078125,1327.530029296875,1455.2763671875,0.0,0,3051.924072265625,0.0,0.0,0.0,0.0,184.7373504638672,0.0,0,380.7572326660156,0.0,0.0,0.0,0.0,49.380985260009766,0.0,0,48.89550018310547,0.0,0.0,0.0,0.0,70.795,10.059
2024-11-17 21:30:00,1.9956210851669312,6720.47607421875,4507.1494140625,1358.156005859375,1462.8414306640625,0.0,0,3046.86669921875,0.0,0.0,0.0,0.0,185.0318603515625,0.0,0,378.62445068359375,0.0,0.0,0.0,0.0,49.38036346435547,0.0,0,48.89175033569336,0.0,0.0,0.0,0.0,70.795,10.059
2024-11-17 21:45:00,2.024505376815796,6951.7744140625,4518.29150390625,1360.8712158203125,1463.5665283203125,0.0,0,3051.96728515625,0.0,0.0,0.0,0.0,184.97389221191406,0.0,0,378.8620300292969,0.0,0.0,0.0,0.0,49.3807258605957,0.0,0,48.88800048828125,0.0,0.0,0.0,0.0,70.795,10.059
2024-11-17 22:00:00,2.0563929080963135,7208.37255859375,4532.2060546875,1389.649658203125,1469.793701171875,0.0,0,3059.629638671875,0.0,0.0,0.0,0.0,184.86447143554688,0.0,0,380.0418395996094,0.0,0.0,0.0,0.0,49.382415771484375,0.0,0,48.886600494384766,0.0,0.0,0.0,0.0,65.176,7.029
2024-11-17 22:15:00,2.088034152984619,7472.83349609375,4542.55322265625,1400.0992431640625,1473.859619140625,0.0,0,3065.806884765625,0.0,0.0,0.0,0.0,185.30909729003906,0.0,0,379.4872131347656,0.0,0.0,0.0,0.0,49.38411331176758,0.0,0,48.89201354980469,0.0,0.0,0.0,0.0,65.176,7.029
2024-11-17 22:30:00,2.1174168586730957,7724.88427734375,4662.19091796875,1417.5985107421875,1496.239013671875,0.0,0,3167.08349609375,0.0,0.0,0.0,0.0,187.81271362304688,0.0,0,393.39471435546875,0.0,0.0,0.0,0.0,49.54045867919922,0.0,0,49.3939323425293,0.0,0.0,0.0,0.0,65.176,7.029
2024-11-17 22:45:00,2.146390438079834,7978.05078125,4675.421875,1422.02197265625,1502.630615234375,0.0,0,3170.252685546875,0.0,0.0,0.0,0.0,188.07730102539062,0.0,0,393.2875061035156,0.0,0.0,0.0,0.0,49.54983139038086,0.0,0,49.40430450439453,0.0,0.0,0.0,0.0,65.176,7.029
2024-11-17 23:00:00,2.1741693019866943,8222.2529296875,4680.92041015625,1414.4322509765625,1505.8529052734375,0.0,0,3174.067626953125,0.0,0.0,0.0,0.0,188.27626037597656,0.0,0,394.4039001464844,0.0,0.0,0.0,0.0,49.554832458496094,0.0,0,49.405555725097656,0.0,0.0,0.0,0.0,45.472,1.835
2024-11-17 23:15:00,2.2011492252349854,8457.2998046875,4690.04638671875,1407.5584716796875,1508.7542724609375,0.0,0,3182.49853515625,0.0,0.0,0.0,0.0,188.22576904296875,0.0,0,394.0716552734375,0.0,0.0,0.0,0.0,49.55983352661133,0.0,0,49.40680694580078,0.0,0.0,0.0,0.0,45.472,1.835
2024-11-17 23:30:00,2.2275259494781494,8697.8759765625,4693.65478515625,1413.9898681640625,1511.00927734375,0.0,0,3181.77490234375,0.0,0.0,0.0,0.0,187.90036010742188,0.0,0,394.0305480957031,0.0,0.0,0.0,0.0,49.56142807006836,0.0,0,49.40952682495117,0.0,0.0,0.0,0.0,45.472,1.835
2024-11-17 23:45:00,2.25079345703125,8894.9619140625,4710.6904296875,1374.758544921875,1521.0166015625,0.0,0,3189.47021484375,0.0,0.0,0.0,0.0,188.9300079345703,0.0,0,393.2638854980469,0.0,0.0,0.0,0.0,49.55915069580078,0.0,0,49.414066314697266,0.0,0.0,0.0,0.0,45.472,1.835
2024-11-18 00:00:00,2.2513973712921143,8878.130859375,5565.08251953125,1374.4395751953125,348.86846923828125,0.0,0,2866.87890625,0.0,2354.739990234375,0.0,0.0,43.08645248413086,0.0,0,350.76556396484375,0.0,245.8433380126953,0.0,0.0,11.288153648376465,0.0,0,47.93108367919922,0.0,36.25069046020508,0.0,0.0,27.281,0.405
2024-11-18 00:15:00,2.240595817565918,8790.2607421875,5865.53515625,1378.513671875,0.0,0.0,0,2737.003662109375,0.0,3127.18505859375,0.0,0.0,0.0,0.0,0,333.4916687011719,0.0,320.5436096191406,0.0,0.0,0.0,0.0,0,47.373748779296875,0.0,47.3692626953125,0.0,0.0,27.281,0.405
2024-11-18 00:30:00,2.222834825515747,8658.927734375,5860.49072265625,1333.7896728515625,0.0,0.0,0,2735.3154296875,0.0,3128.0517578125,0.0,0.0,0.0,0.0,0,333.7961120605469,0.0,320.74859619140625,0.0,0.0,0.0,0.0,0,47.37062454223633,0.0,47.36863708496094,0.0,0.0,27.281,0.405
2024-11-18 00:45:00,2.2013940811157227,8462.5732421875,5868.86181640625,1270.8609619140625,0.0,0.0,0,2744.590087890625,0.0,3125.79345703125,0.0,0.0,0.0,0.0,0,334.03912353515625,0.0,320.7483215332031,0.0,0.0,0.0,0.0,0,47.36750030517578,0.0,47.36801528930664,0.0,0.0,27.281,0.405
2024-11-18 01:00:00,2.1744959354400635,8219.3720703125,5869.12548828125,1224.0802001953125,0.0,0.0,0,2747.602783203125,0.0,3122.115478515625,0.0,0.0,0.0,0.0,0,334.0250244140625,0.0,321.0305480957031,0.0,0.0,0.0,0.0,0,47.365909576416016,0.0,47.36695861816406,0.0,0.0,24.8,0.935
2024-11-18 01:15:00,2.142014980316162,7942.78955078125,5855.56298828125,1187.3082275390625,0.0,0.0,0,2742.24169921875,0.0,3112.97021484375,0.0,0.0,0.0,0.0,0,334.0813903808594,0.0,321.0255432128906,0.0,0.0,0.0,0.0,0,47.368751525878906,0.0,47.36455535888672,0.0,0.0,24.8,0.935
2024-11-18 01:30:00,2.104731559753418,7616.642578125,5827.9248046875,1130.834228515625,0.0,0.0,0,2725.9814453125,0.0,3104.052734375,0.0,0.0,0.0,0.0,0,333.6001892089844,0.0,321.1905517578125,0.0,0.0,0.0,0.0,0,47.37187576293945,0.0,47.36205291748047,0.0,0.0,24.8,0.935
2024-11-18 01:45:00,2.0617716312408447,7257.95654296875,5829.4375,1098.67333984375,0.0,0.0,0,2730.33056640625,0.0,3099.204833984375,0.0,0.0,0.0,0.0,0,333.5359191894531,0.0,321.6365051269531,0.0,0.0,0.0,0.0,0,47.375,0.0,47.359554290771484,0.0,0.0,24.8,0.935
2024-11-18 02:00:00,2.012219190597534,6850.38427734375,5819.8681640625,1047.394775390625,0.0,0.0,0,2723.359375,0.0,3096.836669921875,0.0,0.0,0.0,0.0,0,333.3655700683594,0.0,322.1163330078125,0.0,0.0,0.0,0.0,0,47.37689971923828,0.0,47.357913970947266,0.0,0.0,26.54,0.527
2024-11-18 02:15:00,1.9547728300094604,6393.54541015625,5804.4794921875,994.281005859375,0.0,0.0,0,2718.19970703125,0.0,3087.86865234375,0.0,0.0,0.0,0.0,0,333.0677795410156,0.0,322.0243835449219,0.0,0.0,0.0,0.0,0,47.375247955322266,0.0,47.358970642089844,0.0,0.0,26.54,0.527
2024-11-18 02:30:00,1.8906276226043701,5908.7021484375,5780.5537109375,960.295166015625,0.0,0.0,0,2707.024658203125,0.0,3075.330322265625,0.0,0.0,0.0,0.0,0,332.8466796875,0.0,322.4544372558594,0.0,0.0,0.0,0.0,0,47.373374938964844,0.0,47.36022186279297,0.0,0.0,26.54,0.527
2024-11-18 02:45:00,1.8172953128814697,5359.4599609375,5751.71630859375,888.6868896484375,0.0,0.0,0,2694.156494140625,0.0,3058.368408203125,0.0,0.0,0.0,0.0,0,332.36138916015625,0.0,322.5594482421875,0.0,0.0,0.0,0.0,0,47.371498107910156,0.0,47.361473083496094,0.0,0.0,26.54,0.527
2024-11-18 03:00:00,1.7328503131866455,4790.91943359375,5717.35400390625,860.7979736328125,0.0,0.0,0,2671.944091796875,0.0,3047.12646484375,0.0,0.0,0.0,0.0,0,331.4630432128906,0.0,322.3867492675781,0.0,0.0,0.0,0.0,0,47.37008285522461,0.0,47.36243438720703,0.0,0.0,26.879,0.473
2024-11-18 03:15:00,1.635776400566101,4183.37158203125,5652.6748046875,805.620849609375,0.0,0.0,0,2626.733154296875,0.0,3027.115234375,0.0,0.0,0.0,0.0,0,330.1111145019531,0.0,322.1882629394531,0.0,0.0,0.0,0.0,0,47.369998931884766,0.0,47.36249923706055,0.0,0.0,26.879,0.473
2024-11-18 03:30:00,1.530674695968628,3673.83642578125,5504.5654296875,866.606201171875,0.0,0.0,0,2526.911376953125,0.0,2990.5908203125,0.0,0.0,0.0,0.0,0,321.96612548828125,0.0,324.03778076171875,0.0,0.0,0.0,0.0,0,46.58049774169922,0.0,47.364234924316406,0.0,0.0,26.879,0.473
2024-11-18 03:45:00,1.4873400926589966,3300.693603515625,3642.767578125,537.549072265625,344.35546875,0.0,0,896.140380859375,0.0,2416.125732421875,0.0,0.0,44.18865966796875,0.0,0,100.5888900756836,0.0,266.8861083984375,0.0,0.0,11.991666793823242,0.0,0,13.70892333984375,0.0,35.39641571044922,0.0,0.0,26.879,0.473
2024-11-18 04:00:00,1.4376585483551025,3065.820068359375,4527.91552734375,897.1053466796875,1483.7861328125,0.0,0,3046.795654296875,0.0,0.0,0.0,0.0,185.75511169433594,0.0,0,390.3538818359375,0.0,0.0,0.0,0.0,49.546165466308594,0.0,0,49.416748046875,0.0,0.0,0.0,0.0,24.8,0.653
2024-11-18 04:15:00,1.366682767868042,2697.419189453125,4284.24951171875,702.6614990234375,1452.2708740234375,0.0,0,2833.18017578125,0.0,0.0,0.0,0.0,186.05624389648438,0.0,0,395.9785461425781,0.0,0.0,0.0,0.0,49.54429244995117,0.0,0,49.41433334350586,0.0,0.0,0.0,0.0,24.8,0.653
2024-11-18 04:30:00,1.2939906120300293,2365.3671875,3839.665283203125,627.8643188476562,1398.54833984375,0.0,0,2444.186279296875,0.0,0.0,0.0,0.0,185.50332641601562,0.0,0,384.77532958984375,0.0,0.0,0.0,0.0,49.542415618896484,0.0,0,49.404014587402344,0.0,0.0,0.0,0.0,24.8,0.653
2024-11-18 04:45:00,1.233267068862915,2087.446533203125,3555.0546875,610.843017578125,1377.5654296875,0.0,0,2178.294189453125,0.0,0.0,0.0,0.0,185.06056213378906,0.0,0,371.1449890136719,0.0,0.0,0.0,0.0,49.54064178466797,0.0,0,49.39369201660156,0.0,0.0,0.0,0.0,24.8,0.653
2024-11-18 05:00:00,1.1660900115966797,1813.357666015625,3454.55712890625,589.5504150390625,1322.1318359375,0.0,0,2132.843017578125,0.0,0.0,0.0,0.0,183.04771423339844,0.0,0,368.7572326660156,0.0,0.0,0.0,0.0,49.541778564453125,0.0,0,49.38064956665039,0.0,0.0,0.0,0.0,28.519,0.847
2024-11-18 05:15:00,1.09120774269104,1547.013671875,3323.275146484375,564.4747924804688,1277.722412109375,0.0,0,2048.405517578125,0.0,0.0,0.0,0.0,180.98663330078125,0.0,0,357.3622131347656,0.0,0.0,0.0,0.0,49.54427719116211,0.0,0,49.3640251159668,0.0,0.0,0.0,0.0,28.519,0.847
2024-11-18 05:30:00,1.0089781284332275,1282.6212158203125,3194.198486328125,534.1571655273438,1232.0362548828125,0.0,0,1965.3017578125,0.0,0.0,0.0,0.0,181.51455688476562,0.0,0,349.4055480957031,0.0,0.0,0.0,0.0,49.546775817871094,0.0,0,49.350460052490234,0.0,0.0,0.0,0.0,28.519,0.847
2024-11-18 05:45:00,0.9175443053245544,1084.736083984375,2995.376708984375,550.9590454101562,1195.12060546875,0.0,0,1803.50048828125,0.0,0.0,0.0,0.0,180.7620391845703,0.0,0,339.3172302246094,0.0,0.0,0.0,0.0,49.54922103881836,0.0,0,49.357086181640625,0.0,0.0,0.0,0.0,28.519,0.847
2024-11-18 06:00:00,1.0044684410095215,1317.090576171875,1246.0430908203125,543.8652648925781,1192.5421142578125,0.0,0,65.86910247802734,0.0,0.0,0.0,0.0,181.5120849609375,0.0,0,9.311666488647461,0.0,0.0,0.0,0.0,49.54999923706055,0.0,0,1.4346905946731567,0.0,0.0,0.0,0.0,34.777,0.585
2024-11-18 06:15:00,1.166893720626831,1816.9666748046875,1212.8487548828125,803.0882873535156,1212.0816650390625,0.0,0,0.0,0.0,0.0,0.0,0.0,181.9536590576172,0.0,0,0.0,0.0,0.0,0.0,0.0,49.54999923706055,0.0,0,0.0,0.0,0.0,0.0,0.0,34.777,0.585
2024-11-18 06:30:00,1.270485520362854,2221.398193359375,1232.5234375,712.5623779296875,1230.3609619140625,0.0,0,0.0,0.0,0.0,0.0,0.0,182.42555236816406,0.0,0,0.0,0.0,0.0,0.0,0.0,49.54999923706055,0.0,0,0.0,0.0,0.0,0.0,0.0,34.777,0.585
2024-11-18 06:45:00,1.3394203186035156,2527.005859375,1264.010009765625,621.6101684570312,1260.5347900390625,0.0,0,0.0,0.0,0.0,0.0,0.0,183.97262573242188,0.0,0,0.0,0.0,0.0,0.0,0.0,49.549957275390625,0.0,0,0.0,0.0,0.0,0.0,0.0,34.777,0.585
2024-11-18 07:00:00,1.3964511156082153,2825.140625,1296.886474609375,622.3563842773438,1292.9091796875,0.0,0,0.0,0.0,0.0,0.0,0.0,184.5751495361328,0.0,0,0.0,0.0,0.0,0.0,0.0,49.54867172241211,0.0,0,0.0,0.0,0.0,0.0,0.0,62.191,0.643
2024-11-18 07:15:00,1.4442834854125977,3077.906982421875,1307.07666015625,579.5355224609375,1304.9517822265625,0.0,0,0.0,0.0,0.0,0.0,0.0,184.20111083984375,0.0,0,0.0,0.0,0.0,0.0,0.0,49.54680252075195,0.0,0,0.0,0.0,0.0,0.0,0.0,62.191,0.643
2024-11-18 07:30:00,1.4727169275283813,3282.267578125,1745.1246337890625,640.6417541503906,633.3396606445312,0.0,0,1112.7838134765625,0.0,0.0,0.0,0.0,89.10277557373047,0.0,0,165.8652801513672,0.0,0.0,0.0,0.0,23.531396865844727,0.0,0,23.132400512695312,0.0,0.0,0.0,0.0,62.191,0.643
2024-11-18 07:45:00,1.4685239791870117,3364.091552734375,2153.997314453125,620.3233032226562,0.0,0.0,0,1986.4818115234375,186.5341033935547,0.0,0.0,0.0,0.0,0.0,0,287.3213806152344,21.91111183166504,0.0,0.0,0.0,0.0,0.0,0,41.22096252441406,6.212847709655762,0.0,0.0,0.0,62.191,0.643
2024-11-18 08:00:00,1.4878472089767456,3429.236328125,1634.7049560546875,473.8210144042969,0.0,0.0,0,0.0,1631.4091796875,0.0,0.0,0.0,0.0,0.0,0,0.0,184.7888946533203,0.0,0.0,0.0,0.0,0.0,0,0.0,49.28419876098633,0.0,0.0,0.0,70.907,0.817
2024-11-18 08:15:00,1.5225262641906738,3504.982666015625,1648.3973388671875,487.8456726074219,0.0,0.0,0,0.0,1646.3275146484375,0.0,0.0,0.0,0.0,0.0,0,0.0,186.19264221191406,0.0,0.0,0.0,0.0,0.0,0,0.0,49.29107666015625,0.0,0.0,0.0,70.907,0.817
2024-11-18 08:30:00,1.5507029294967651,3665.1435546875,1648.5792236328125,572.3056945800781,0.0,0.0,0,0.0,1651.419921875,0.0,0.0,0.0,0.0,0.0,0,0.0,186.25241088867188,0.0,0.0,0.0,0.0,0.0,0,0.0,49.297950744628906,0.0,0.0,0.0,70.907,0.817
2024-11-18 08:45:00,1.5822817087173462,3851.891845703125,1657.0440673828125,601.0093078613281,0.0,0.0,0,0.0,1659.1544189453125,0.0,0.0,0.0,0.0,0.0,0,0.0,185.8545684814453,0.0,0.0,0.0,0.0,0.0,0,0.0,49.30480194091797,0.0,0.0,0.0,70.907,0.817
2024-11-18 09:00:00,1.6179190874099731,4061.15869140625,1661.872314453125,624.7349243164062,0.0,0.0,0,0.0,1650.1959228515625,0.0,0.0,0.0,0.0,0.0,0,0.0,185.8623809814453,0.0,0.0,0.0,0.0,0.0,0,0.0,49.30930709838867,0.0,0.0,0.0,73.074,1.618
2024-11-18 09:15:00,1.6546790599822998,4293.470703125,1666.70068359375,648.9871826171875,0.0,0.0,0,0.0,1653.7491455078125,0.0,0.0,0.0,0.0,0.0,0,0.0,187.00979614257812,0.0,0.0,0.0,0.0,0.0,0,0.0,49.3122673034668,0.0,0.0,0.0,73.074,1.618
2024-11-18 09:30:00,1.6823517084121704,4428.15380859375,2228.899658203125,691.9080200195312,0.0,0.0,0,1527.61376953125,717.5137939453125,0.0,0.0,0.0,0.0,0.0,0,197.7459716796875,80.33486938476562,0.0,0.0,0.0,0.0,0.0,0,26.97500991821289,21.095596313476562,0.0,0.0,0.0,73.074,1.618
2024-11-18 09:45:00,1.6856303215026855,4491.48193359375,2804.412353515625,764.4312133789062,0.0,0.0,0,2805.928955078125,0.0,0.0,0.0,0.0,0.0,0.0,0,363.99456787109375,0.0,0.0,0.0,0.0,0.0,0.0,0,48.87844467163086,0.0,0.0,0.0,0.0,73.074,1.618
2024-11-18 10:00:00,1.6900328397750854,4554.8095703125,2784.888916015625,759.5498657226562,0.0,0.0,0,2784.2197265625,0.0,0.0,0.0,0.0,0.0,0.0,0,366.24896240234375,0.0,0.0,0.0,0.0,0.0,0.0,0,48.875946044921875,0.0,0.0,0.0,0.0,71.464,1.049
2024-11-18 10:15:00,1.7060126066207886,4636.8232421875,2810.797119140625,784.7129516601562,0.0,0.0,0,2786.882080078125,0.0,0.0,0.0,0.0,0.0,0.0,0,366.1893615722656,0.0,0.0,0.0,0.0,0.0,0.0,0,48.873443603515625,0.0,0.0,0.0,0.0,71.464,1.049
2024-11-18 10:30:00,1.7325725555419922,4805.20849609375,2845.00048828125,879.6353759765625,0.0,0.0,0,2795.258544921875,0.0,0.0,0.0,0.0,0.0,0.0,0,368.8283386230469,0.0,0.0,0.0,0.0,0.0,0.0,0,48.8709716796875,0.0,0.0,0.0,0.0,71.464,1.049
2024-11-18 10:45:00,1.7680397033691406,5034.32568359375,2817.371337890625,933.4600219726562,0.0,0.0,0,2769.545166015625,0.0,0.0,0.0,0.0,0.0,0.0,0,367.50390625,0.0,0.0,0.0,0.0,0.0,0.0,0,48.87077713012695,0.0,0.0,0.0,0.0,71.464,1.049
2024-11-18 11:00:00,1.8122392892837524,5340.75146484375,2811.156982421875,1009.2150268554688,0.0,0.0,0,2769.452880859375,0.0,0.0,0.0,0.0,0.0,0.0,0,367.473876953125,0.0,0.0,0.0,0.0,0.0,0.0,0,48.87202835083008,0.0,0.0,0.0,0.0,70.487,1.052
2024-11-18 11:15:00,1.8433769941329956,5550.36376953125,3581.971923828125,1105.1052856445312,768.3670654296875,0.0,0,2792.7373046875,0.0,0.0,0.0,0.0,95.76666259765625,0.0,0,368.6105651855469,0.0,0.0,0.0,0.0,25.61245346069336,0.0,0,48.87327575683594,0.0,0.0,0.0,0.0,70.487,1.052
2024-11-18 11:30:00,1.8421159982681274,5555.560546875,4332.3720703125,1088.289794921875,1530.382080078125,0.0,0,2777.867431640625,0.0,0.0,0.0,0.0,184.3088836669922,0.0,0,368.1166687011719,0.0,0.0,0.0,0.0,49.26682662963867,0.0,0,48.87456130981445,0.0,0.0,0.0,0.0,70.487,1.052
2024-11-18 11:45:00,1.8411250114440918,5559.34619140625,4351.939453125,1091.7705078125,1536.6756591796875,0.0,0,2768.052490234375,0.0,0.0,0.0,0.0,184.91000366210938,0.0,0,368.2769470214844,0.0,0.0,0.0,0.0,49.271202087402344,0.0,0,48.87849807739258,0.0,0.0,0.0,0.0,70.487,1.052
2024-11-18 12:00:00,1.8440433740615845,5563.13134765625,4350.7236328125,1091.466064453125,1539.3009033203125,0.0,0,2776.00732421875,0.0,0.0,0.0,0.0,185.6048126220703,0.0,0,371.2391662597656,0.0,0.0,0.0,0.0,49.275577545166016,0.0,0,48.884124755859375,0.0,0.0,0.0,0.0,68.307,0.945
2024-11-18 12:15:00,1.8473834991455078,5599.19921875,4301.97216796875,1111.5609130859375,1539.7115478515625,0.0,0,2761.84375,0.0,0.0,0.0,0.0,185.912353515625,0.0,0,371.67999267578125,0.0,0.0,0.0,0.0,49.279052734375,0.0,0,48.889747619628906,0.0,0.0,0.0,0.0,68.307,0.945
2024-11-18 12:30:00,1.8585233688354492,5680.455078125,4268.16455078125,1148.2969970703125,1529.9842529296875,0.0,0,2738.385986328125,0.0,0.0,0.0,0.0,185.94351196289062,0.0,0,369.86944580078125,0.0,0.0,0.0,0.0,49.27690887451172,0.0,0,48.89529800415039,0.0,0.0,0.0,0.0,68.307,0.945
2024-11-18 12:45:00,1.869983434677124,5762.4921875,4290.89453125,1154.7607421875,1532.5780029296875,0.0,0,2757.208984375,0.0,0.0,0.0,0.0,185.96856689453125,0.0,0,371.7733154296875,0.0,0.0,0.0,0.0,49.27378463745117,0.0,0,48.894775390625,0.0,0.0,0.0,0.0,68.307,0.945
2024-11-18 13:00:00,1.8840049505233765,5861.9169921875,4268.52783203125,1166.5567626953125,1526.073486328125,0.0,0,2742.423828125,0.0,0.0,0.0,0.0,185.76345825195312,0.0,0,371.86334228515625,0.0,0.0,0.0,0.0,49.270660400390625,0.0,0,48.890403747558594,0.0,0.0,0.0,0.0,66.975,0.905
2024-11-18 13:15:00,1.8991228342056274,5970.32763671875,4259.07568359375,1173.1795654296875,1522.009033203125,0.0,0,2709.7587890625,0.0,0.0,0.0,0.0,186.00230407714844,0.0,0,370.6302795410156,0.0,0.0,0.0,0.0,49.268795013427734,0.0,0,48.88602828979492,0.0,0.0,0.0,0.0,66.975,0.905
